STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2023,,101.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2024,,108.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2010,,4312.71,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2011,,3872.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2012,,4063.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2013,,3776.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2014,,4888.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2015,,4832.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2016,,5233.54,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2017,,5163.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2018,,4768.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2019,,5000.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2020,,4312.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2021,,4754.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2022,,3651.94,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2023,,3968.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2024,,4574.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2010,,43.66,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2011,,43.84,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2012,,43.62,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2013,,44.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2014,,44.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2015,,43.78,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2016,,46.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2017,,46.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2018,,46.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2019,,46.36,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2020,,46.16,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2021,,42.84,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2022,,42.84,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2023,,42.59,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2024,,42.62,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2010,,99.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2011,,99.75,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2012,,99.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2013,,99.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2014,,100.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2015,,99.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2016,,100.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2017,,100.26,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2018,,100.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2019,,100.52,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2020,,100.71,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2021,,100.71,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2022,,100.87,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2023,,101.16,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2024,,101.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2010,,984.14,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2011,,945.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2012,,930.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2013,,930.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2014,,931.17,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2015,,925.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2016,,919.48,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2017,,921.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2018,,923.71,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2019,,920.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2020,,915.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2021,,912.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2022,,905.98,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2023,,896.21,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2024,,887.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2010,,231.66,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2011,,375.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2012,,287.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2013,,318.93,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2014,,266.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2015,,302.45,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2016,,260.34,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2017,,331.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2018,,367.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2019,,309.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2020,,319.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2021,,328.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2022,,336.99,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2023,,310.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2024,,249.42,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2010,,953.41,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2011,,1251.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2012,,1227.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2013,,1139.48,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2014,,1244.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2015,,1199.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2016,,1225.57,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2017,,1014.24,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2018,,1403.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2019,,1125.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2020,,1149.54,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2021,,1151.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2022,,1223.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2023,,1174.05,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2024,,1059.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2010,,5875.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2011,,5565.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2012,,5088.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2013,,7224.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2014,,5978.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2015,,5527.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2016,,5819.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2017,,5119.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2018,,6673.48,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2019,,5430.31,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2020,,6529.22,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2021,,5778.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2022,,5608.93,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,W1100,Grapes for wines,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2023,,4474.37,,,,,
